1,OK586152.1,100.000,338,0,0,4,341,5165,5502,1.74e-174,625
1,OL963776.1,100.000,338,0,0,4,341,10037,10374,1.74e-174,625
1,OL963775.1,100.000,338,0,0,4,341,8756,9093,1.74e-174,625
1,OL963772.1,100.000,338,0,0,4,341,8774,9111,1.74e-174,625
1,OL886687.1,100.000,338,0,0,4,341,1072,1409,1.74e-174,625
1,OL886686.1,100.000,338,0,0,4,341,1148,1485,1.74e-174,625
1,OL604235.1,100.000,338,0,0,4,341,8117,8454,1.74e-174,625
1,OL604232.1,100.000,338,0,0,4,341,4629,4966,1.74e-174,625
1,OL604233.1,100.000,338,0,0,4,341,3624,3961,1.74e-174,625
1,MW030512.1,100.000,338,0,0,4,341,53472,53135,1.74e-174,625
1,OL630776.1,100.000,338,0,0,4,341,4740,4403,1.74e-174,625
1,OL630775.1,100.000,338,0,0,4,341,4251,3914,1.74e-174,625
1,OL630774.1,100.000,338,0,0,4,341,4251,3914,1.74e-174,625
1,OL630773.1,100.000,338,0,0,4,341,5428,5091,1.74e-174,625
1,OL630772.1,100.000,338,0,0,4,341,5143,4806,1.74e-174,625
1,OL630771.1,100.000,338,0,0,4,341,5143,4806,1.74e-174,625
1,MW928609.1,100.000,338,0,0,4,341,1521,1858,1.74e-174,625
1,LC663823.1,100.000,338,0,0,4,341,3161,3498,1.74e-174,625
1,OK558601.1,100.000,338,0,0,4,341,8494,8831,1.74e-174,625
1,OK558600.1,100.000,338,0,0,4,341,713,1050,1.74e-174,625
1,OK558599.1,100.000,338,0,0,4,341,634,971,1.74e-174,625
1,OK589863.1,100.000,338,0,0,4,341,8850,9187,1.74e-174,625
1,MT921016.1,100.000,338,0,0,4,341,4336,4673,1.74e-174,625
1,OK067273.1,100.000,338,0,0,4,341,5706,6043,1.74e-174,625
1,OK001340.1,100.000,338,0,0,4,341,2041,2378,1.74e-174,625
1,MZ964864.1,100.000,338,0,0,4,341,2041,2378,1.74e-174,625
1,MZ337393.1,100.000,338,0,0,4,341,81,418,1.74e-174,625
1,MZ337391.1,100.000,338,0,0,4,341,591,928,1.74e-174,625
1,MW987535.2,100.000,338,0,0,4,341,3814,4151,1.74e-174,625
1,MW987531.2,100.000,338,0,0,4,341,5183,5520,1.74e-174,625
1,MW987527.2,100.000,338,0,0,4,341,4437,4774,1.74e-174,625
1,MW962296.2,100.000,338,0,0,4,341,4930,5267,1.74e-174,625
1,MZ708024.1,100.000,338,0,0,4,341,7955,8292,1.74e-174,625
1,MZ708019.1,100.000,338,0,0,4,341,2225,2562,1.74e-174,625
1,MT776902.1,100.000,338,0,0,4,341,156,493,1.74e-174,625
1,MW401770.1,100.000,338,0,0,4,341,170,507,1.74e-174,625
1,MZ380291.1,100.000,338,0,0,4,341,7011,7348,1.74e-174,625
1,MN856144.1,100.000,338,0,0,4,341,6969,7306,1.74e-174,625
1,MN856143.1,100.000,338,0,0,4,341,6972,7309,1.74e-174,625
1,MN856142.1,100.000,338,0,0,4,341,6456,6793,1.74e-174,625
1,MT525969.1,100.000,338,0,0,4,341,1919,2256,1.74e-174,625
1,MT702985.1,100.000,338,0,0,4,341,4694,5031,1.74e-174,625
1,MW862776.1,100.000,338,0,0,4,341,4727,5064,1.74e-174,625
1,MZ172909.1,100.000,338,0,0,4,341,1252,1589,1.74e-174,625
1,MT362436.1,100.000,338,0,0,4,341,10391,10728,1.74e-174,625
1,MW820850.1,100.000,338,0,0,4,341,12118,12455,1.74e-174,625
1,MZ099631.1,100.000,338,0,0,4,341,8337,8674,1.74e-174,625
1,MW246027.1,100.000,338,0,0,4,341,315,652,1.74e-174,625
1,MW246026.1,100.000,338,0,0,4,341,315,652,1.74e-174,625
1,MW816496.1,100.000,338,0,0,4,341,135,472,1.74e-174,625
2,AP010904.1,86.402,353,44,4,10,360,2321429,2321079,1.24e-101,383
2,CP026538.1,85.511,352,49,2,10,360,2267176,2266826,1.25e-96,366
2,CP080649.1,82.500,360,63,0,1,360,3143772,3144131,1.27e-81,316
2,EF560698.1,82.548,361,59,4,1,359,91,449,4.58e-81,315
2,CP017305.1,82.808,349,58,2,13,360,700632,700285,5.92e-80,311
2,AE006470.1,82.271,361,62,2,1,360,1436039,1436398,5.92e-80,311
2,CP001099.1,81.994,361,63,2,1,360,1770261,1770620,2.75e-78,305
2,CP104202.1,81.440,361,65,2,1,360,1290887,1291246,5.96e-75,294
2,AF065617.1,83.165,297,50,0,49,345,31,327,2.79e-68,272
2,KU248161.1,83.051,295,50,0,56,350,6,300,3.61e-67,268
2,CP050699.1,78.947,361,74,2,1,360,242312,242671,6.09e-60,244
2,AB011936.1,78.904,365,65,11,1,362,67,422,1.02e-57,237
2,CP075188.1,80.328,244,40,4,118,360,992891,992655,6.27e-40,178
2,MH400281.1,81.448,221,30,7,141,360,92,302,1.05e-37,171
2,CP058409.1,80.349,229,39,2,132,360,563294,563072,3.77e-37,169
2,CP001124.1,80.909,220,36,2,141,360,2397652,2397865,3.77e-37,169
2,CP001089.1,80.909,220,36,2,141,360,656935,656722,3.77e-37,169
2,FR686351.1,78.339,277,47,9,84,358,169,434,1.36e-36,167
2,AB100830.1,80.269,223,38,2,140,362,146,362,1.75e-35,163
2,AB191044.1,79.556,225,40,2,136,360,187,405,2.94e-33,156
2,AB196525.1,79.638,221,39,2,140,360,1082,1296,1.06e-32,154
2,AB191041.1,79.638,221,39,2,140,360,191,405,1.06e-32,154
2,AB100831.1,79.464,224,40,2,136,359,142,359,1.06e-32,154
2,M15270.1,77.338,278,52,4,84,360,222,489,1.06e-32,154
2,KF800060.1,79.149,235,38,7,127,360,223,447,3.80e-32,152
2,CP050890.1,79.545,220,39,3,141,360,2221966,2221753,3.80e-32,152
2,GQ161226.1,77.695,269,47,7,94,360,100,357,3.80e-32,152
2,GQ161225.1,77.695,269,47,7,94,360,100,357,3.80e-32,152
2,CP015421.1,79.060,234,38,7,127,359,3144127,3144350,1.37e-31,150
2,CP015418.1,79.060,234,38,7,127,359,3179655,3179878,1.37e-31,150
2,AP014800.1,78.903,237,39,7,127,362,1538895,1538669,1.37e-31,150
2,CP077684.1,78.947,228,42,3,132,359,2006500,2006721,1.37e-31,150
2,CP076724.1,78.947,228,42,3,132,359,1935162,1935383,1.37e-31,150
2,GQ161236.1,77.612,268,47,7,94,359,100,356,1.37e-31,150
2,AB079630.1,79.060,234,38,7,127,359,235,458,1.37e-31,150
2,CP107558.1,79.638,221,34,7,141,360,2233874,2234084,4.91e-31,148
2,EF199953.1,76.812,276,56,5,85,359,181,449,4.91e-31,148
2,AB079631.1,77.407,270,48,7,92,359,200,458,4.91e-31,148
2,LT622137.1,78.723,235,39,5,127,360,23,247,1.77e-30,147
2,KM093830.1,79.545,220,34,6,142,360,19,228,1.77e-30,147
2,KM093828.1,79.545,220,34,6,142,360,40,249,1.77e-30,147
2,KM093822.1,79.545,220,34,6,142,360,103,312,1.77e-30,147
2,KM093821.1,79.545,220,34,6,142,360,94,303,1.77e-30,147
2,KM093820.1,79.545,220,34,6,142,360,70,279,1.77e-30,147
2,KM093819.1,79.545,220,34,6,142,360,85,294,1.77e-30,147
2,GQ161240.1,77.323,269,48,7,94,360,99,356,1.77e-30,147
2,GQ161238.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,GQ161237.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,GQ161232.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,GQ161231.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,GQ161230.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,GQ161229.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,GQ161227.1,77.323,269,48,7,94,360,100,357,1.77e-30,147
2,EF158808.1,79.545,220,34,5,141,359,237,446,1.77e-30,147
2,AF484661.1,79.545,220,34,7,141,359,237,446,1.77e-30,147
2,CP044328.1,79.452,219,34,7,142,359,1597816,1597608,6.35e-30,145
2,CP089965.1,78.632,234,39,5,127,359,1218159,1218382,6.35e-30,145
2,KC256776.1,79.452,219,34,6,142,359,139,347,6.35e-30,145
2,GQ161234.1,77.239,268,48,7,94,359,100,356,6.35e-30,145
2,GQ161223.1,77.239,268,48,7,94,359,100,356,6.35e-30,145
2,GQ161220.1,77.239,268,48,7,94,359,100,356,6.35e-30,145
2,AM110720.1,76.642,274,53,7,84,356,77,340,6.35e-30,145
2,CP073764.1,79.279,222,33,9,141,360,1642767,1642557,2.29e-29,143
2,EF199954.1,76.449,276,57,5,85,359,181,449,2.29e-29,143
2,CP044205.1,78.261,230,42,6,132,360,1111596,1111374,8.22e-29,141
2,LT622131.1,76.952,269,49,7,94,360,29,286,8.22e-29,141
2,KM093827.1,79.263,217,34,6,142,357,64,270,8.22e-29,141
2,KM093817.1,79.091,220,35,6,142,360,223,432,8.22e-29,141
2,MW867261.1,79.091,220,35,6,141,359,264,473,8.22e-29,141
2,KC256772.1,79.091,220,35,6,142,360,149,358,8.22e-29,141
2,KC243670.1,79.091,220,35,6,142,360,145,354,8.22e-29,141
2,GQ161243.1,76.952,269,49,7,94,360,100,357,8.22e-29,141
2,GQ161242.1,76.952,269,49,7,94,360,100,357,8.22e-29,141
2,EF158807.1,79.091,220,35,5,141,359,237,446,8.22e-29,141
2,HQ204257.1,79.147,211,36,6,136,345,125,328,2.96e-28,139
2,GQ161235.1,76.866,268,49,7,94,359,100,356,2.96e-28,139
2,GQ161228.1,76.866,268,49,7,94,359,100,356,2.96e-28,139
2,AJ563937.1,76.449,276,54,7,85,359,175,440,2.96e-28,139
2,AF216927.1,78.166,229,42,5,112,339,196,417,2.96e-28,139
2,HQ204243.1,79.048,210,36,6,136,344,125,327,1.06e-27,137
2,CP046565.1,78.636,220,36,6,142,360,817750,817959,3.82e-27,135
2,CP022219.1,78.636,220,36,6,141,359,5561178,5560969,3.82e-27,135
2,CP016027.1,78.636,220,36,5,142,360,357343,357134,3.82e-27,135
2,OP271955.1,78.636,220,36,6,141,359,155,364,3.82e-27,135
2,KC509137.1,78.636,220,36,6,141,359,78,287,3.82e-27,135
2,FN433472.1,77.872,235,41,7,126,359,196,420,3.82e-27,135
2,AF216939.1,79.798,198,31,3,142,339,226,414,3.82e-27,135
2,CP015519.1,86.777,121,14,2,241,360,185394,185513,1.38e-26,134
2,AF484671.1,78.539,219,36,5,142,359,238,446,1.38e-26,134
2,AF484669.1,78.539,219,36,5,142,359,238,446,1.38e-26,134
2,GQ289562.1,77.826,230,40,7,132,360,237,18,4.95e-26,132
2,CP110921.1,78.281,221,35,9,142,360,433607,433398,1.78e-25,130
2,CP110921.1,86.325,117,14,2,245,360,2385201,2385086,2.30e-24,126
2,CP079095.1,78.505,214,35,5,148,360,974441,974238,1.78e-25,130
2,GQ161221.1,76.923,247,46,5,94,339,100,336,1.78e-25,130
2,CP053661.1,77.311,238,41,7,125,360,2780980,2781206,6.40e-25,128
2,CP070366.1,77.311,238,41,7,125,360,3272717,3272491,6.40e-25,128
2,AJ505314.1,75.899,278,52,9,85,359,167,432,6.40e-25,128
2,JN020960.2,77.626,219,38,6,142,359,143,351,8.28e-24,124
2,CP070492.1,86.087,115,14,2,247,360,10875,10988,2.98e-23,122
2,DQ482046.1,78.351,194,33,3,141,334,210,394,1.39e-21,117
3,AP010904.1,86.479,355,44,4,1,353,2321077,2321429,9.56e-103,387
3,CP026538.1,85.593,354,49,2,1,353,2266824,2267176,9.63e-98,370
3,CP080649.1,82.597,362,63,0,1,362,3144133,3143772,9.84e-83,320
3,CP017305.1,82.906,351,58,2,1,350,700283,700632,4.58e-81,315
3,EF560698.1,82.548,361,59,4,4,362,449,91,4.58e-81,315
3,AE006470.1,82.369,363,62,2,1,362,1436400,1436039,4.58e-81,315
3,CP001099.1,82.094,363,63,2,1,362,1770622,1770261,2.13e-79,309
3,CP104202.1,81.543,363,65,2,1,362,1291248,1290887,4.61e-76,298
3,AF065617.1,83.165,297,50,0,18,314,327,31,2.79e-68,272
3,KU248161.1,83.051,295,50,0,13,307,300,6,3.61e-67,268
3,CP050699.1,79.063,363,74,2,1,362,242673,242312,4.71e-61,248
3,AB011936.1,78.788,363,65,11,3,362,420,67,1.32e-56,233
3,CP075188.1,80.488,246,40,4,1,245,992653,992891,4.84e-41,182
3,MH400281.1,81.614,223,30,7,1,222,304,92,8.10e-39,174
3,CP058409.1,80.519,231,39,2,1,231,563070,563294,2.92e-38,172
3,CP001124.1,81.081,222,36,2,1,222,2397867,2397652,2.92e-38,172
3,CP001089.1,81.081,222,36,2,1,222,656720,656935,2.92e-38,172
3,FR686351.1,78.339,277,47,9,5,279,434,169,1.36e-36,167
3,AB191044.1,79.736,227,40,2,1,227,407,187,2.27e-34,159
3,AB100830.1,80.090,221,38,2,3,223,360,146,2.27e-34,159
3,AB196525.1,79.821,223,39,2,1,223,1298,1082,8.16e-34,158
3,AB191041.1,79.821,223,39,2,1,223,407,191,8.16e-34,158
3,CP050890.1,79.730,222,39,3,1,222,2221751,2221966,2.94e-33,156
3,GQ161226.1,77.860,271,47,7,1,269,359,100,2.94e-33,156
3,GQ161225.1,77.860,271,47,7,1,269,359,100,2.94e-33,156
3,AB100831.1,79.464,224,40,2,4,227,359,142,1.06e-32,154
3,M15270.1,77.338,278,52,4,3,279,489,222,1.06e-32,154
3,CP107558.1,79.821,223,34,7,1,222,2234086,2233874,3.80e-32,152
3,KF800060.1,79.149,235,38,7,3,236,447,223,3.80e-32,152
3,LT622137.1,78.903,237,39,5,1,236,249,23,1.37e-31,150
3,CP015421.1,79.060,234,38,7,4,236,3144350,3144127,1.37e-31,150
3,CP015418.1,79.060,234,38,7,4,236,3179878,3179655,1.37e-31,150
3,AP014800.1,79.060,234,38,7,4,236,1538672,1538895,1.37e-31,150
3,KM093830.1,79.730,222,34,6,1,221,230,19,1.37e-31,150
3,CP077684.1,78.947,228,42,3,4,231,2006721,2006500,1.37e-31,150
3,CP076724.1,78.947,228,42,3,4,231,1935383,1935162,1.37e-31,150
3,GQ161240.1,77.491,271,48,7,1,269,358,99,1.37e-31,150
3,GQ161238.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,GQ161237.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,GQ161236.1,77.612,268,47,7,4,269,356,100,1.37e-31,150
3,GQ161232.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,GQ161231.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,GQ161230.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,GQ161229.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,GQ161227.1,77.491,271,48,7,1,269,359,100,1.37e-31,150
3,AB079630.1,79.060,234,38,7,4,236,458,235,1.37e-31,150
3,EF199953.1,76.812,276,56,5,4,278,449,181,4.91e-31,148
3,AB079631.1,77.407,270,48,7,4,271,458,200,4.91e-31,148
3,KM093828.1,79.545,220,34,6,3,221,249,40,1.77e-30,147
3,KM093822.1,79.545,220,34,6,3,221,312,103,1.77e-30,147
3,KM093821.1,79.545,220,34,6,3,221,303,94,1.77e-30,147
3,KM093820.1,79.545,220,34,6,3,221,279,70,1.77e-30,147
3,KM093819.1,79.545,220,34,6,3,221,294,85,1.77e-30,147
3,CP073764.1,79.464,224,33,9,1,222,1642555,1642767,1.77e-30,147
3,EF158808.1,79.545,220,34,5,4,222,446,237,1.77e-30,147
3,AF484661.1,79.545,220,34,7,4,222,446,237,1.77e-30,147
3,CP044328.1,79.279,222,35,7,1,221,1597605,1597816,6.35e-30,145
3,CP044205.1,78.448,232,42,6,1,231,1111372,1111596,6.35e-30,145
3,LT622131.1,77.122,271,49,7,1,269,288,29,6.35e-30,145
3,KM093817.1,79.279,222,35,6,1,221,434,223,6.35e-30,145
3,CP089965.1,78.632,234,39,5,4,236,1218382,1218159,6.35e-30,145
3,KC256776.1,79.452,219,34,6,4,221,347,139,6.35e-30,145
3,GQ161243.1,77.122,271,49,7,1,269,359,100,6.35e-30,145
3,GQ161242.1,77.122,271,49,7,1,269,359,100,6.35e-30,145
3,GQ161234.1,77.239,268,48,7,4,269,356,100,6.35e-30,145
3,GQ161223.1,77.239,268,48,7,4,269,356,100,6.35e-30,145
3,GQ161220.1,77.239,268,48,7,4,269,356,100,6.35e-30,145
3,AM110720.1,76.642,274,53,7,7,279,340,77,6.35e-30,145
3,EF199954.1,76.449,276,57,5,4,278,449,181,2.29e-29,143
3,KM093827.1,79.263,217,34,6,6,221,270,64,8.22e-29,141
3,MW867261.1,79.091,220,35,6,4,222,473,264,8.22e-29,141
3,KC256772.1,79.091,220,35,6,3,221,358,149,8.22e-29,141
3,KC243670.1,79.091,220,35,6,3,221,354,145,8.22e-29,141
3,EF158807.1,79.091,220,35,5,4,222,446,237,8.22e-29,141
3,CP046565.1,78.829,222,36,6,1,221,817961,817750,2.96e-28,139
3,CP016027.1,78.829,222,36,5,1,221,357132,357343,2.96e-28,139
3,HQ204257.1,79.147,211,36,6,18,227,328,125,2.96e-28,139
3,GQ161235.1,76.866,268,49,7,4,269,356,100,2.96e-28,139
3,GQ161228.1,76.866,268,49,7,4,269,356,100,2.96e-28,139
3,AJ563937.1,76.449,276,54,7,4,278,440,175,2.96e-28,139
3,AF216927.1,78.166,229,42,5,24,251,417,196,2.96e-28,139
3,CP015519.1,86.992,123,14,2,1,122,185515,185394,1.06e-27,137
3,HQ204243.1,79.048,210,36,6,19,227,327,125,1.06e-27,137
3,CP022219.1,78.475,223,37,6,1,222,5560966,5561178,3.82e-27,135
3,OP271955.1,78.636,220,36,6,4,222,364,155,3.82e-27,135
3,KC509137.1,78.636,220,36,6,4,222,287,78,3.82e-27,135
3,FN433472.1,77.872,235,41,7,4,237,420,196,3.82e-27,135
3,GQ289562.1,78.017,232,40,7,1,231,16,237,3.82e-27,135
3,AF216939.1,79.798,198,31,3,24,221,414,226,3.82e-27,135
3,CP110921.1,78.475,223,35,9,1,221,433396,433607,1.38e-26,134
3,CP110921.1,86.555,119,14,2,1,118,2385084,2385201,1.78e-25,130
3,CP079095.1,78.704,216,35,5,1,215,974236,974441,1.38e-26,134
3,AF484671.1,78.539,219,36,5,4,221,446,238,1.38e-26,134
3,AF484669.1,78.539,219,36,5,4,221,446,238,1.38e-26,134
3,CP053661.1,77.500,240,41,7,1,238,2781208,2780980,4.95e-26,132
3,CP070366.1,77.500,240,41,7,1,238,3272489,3272717,4.95e-26,132
3,GQ161221.1,76.923,247,46,5,24,269,336,100,1.78e-25,130
3,AJ505314.1,75.899,278,52,9,4,278,432,167,6.40e-25,128
3,CP070492.1,86.325,117,14,2,1,116,10990,10875,2.30e-24,126
3,JN020960.2,77.626,219,38,6,4,221,351,143,8.28e-24,124
3,CP086393.1,86.667,105,14,0,1,105,4237769,4237665,1.39e-21,117
4,OQ749644.1,100.000,338,0,0,6,343,8502,8839,1.75e-174,625
4,OP765907.1,100.000,338,0,0,6,343,3384,3721,1.75e-174,625
4,OP326276.1,100.000,338,0,0,6,343,1397,1734,1.75e-174,625
4,OP326275.1,100.000,338,0,0,6,343,1397,1734,1.75e-174,625
4,CP090640.1,100.000,338,0,0,6,343,3523167,3523504,1.75e-174,625
4,OP039572.1,100.000,338,0,0,6,343,1554,1891,1.75e-174,625
4,OP948129.1,100.000,338,0,0,6,343,5506,5169,1.75e-174,625
4,LC723624.1,100.000,338,0,0,6,343,3081,3418,1.75e-174,625
4,ON417756.1,100.000,338,0,0,6,343,2751,3088,1.75e-174,625
4,ON417755.1,100.000,338,0,0,6,343,2749,3086,1.75e-174,625
4,ON417753.1,100.000,338,0,0,6,343,3715,4052,1.75e-174,625
4,ON417752.1,100.000,338,0,0,6,343,3744,4081,1.75e-174,625
4,ON287379.1,100.000,338,0,0,6,343,2923,3260,1.75e-174,625
4,ON755320.1,100.000,338,0,0,6,343,6240,6577,1.75e-174,625
4,OP846958.1,100.000,338,0,0,6,343,1100,1437,1.75e-174,625
4,OM812933.1,100.000,338,0,0,6,343,2866,3203,1.75e-174,625
4,LC739776.1,100.000,338,0,0,6,343,1711,2048,1.75e-174,625
4,LC739775.1,100.000,338,0,0,6,343,1963,2300,1.75e-174,625
4,OP654542.1,100.000,338,0,0,6,343,85,422,1.75e-174,625
4,OP654541.1,100.000,338,0,0,6,343,121,458,1.75e-174,625
4,OP654540.1,100.000,338,0,0,6,343,144,481,1.75e-174,625
4,OP654539.1,100.000,338,0,0,6,343,180,517,1.75e-174,625
4,OP654538.1,100.000,338,0,0,6,343,63,400,1.75e-174,625
4,OP654537.1,100.000,338,0,0,6,343,99,436,1.75e-174,625
4,MZ566623.1,100.000,338,0,0,6,343,46442,46105,1.75e-174,625
4,OM801977.1,100.000,338,0,0,6,343,799,1136,1.75e-174,625
4,MZ420392.1,100.000,338,0,0,6,343,8461,8798,1.75e-174,625
4,ON055165.1,100.000,338,0,0,6,343,255,592,1.75e-174,625
4,ON549927.1,100.000,338,0,0,6,343,16805,16468,1.75e-174,625
4,MW934549.1,100.000,338,0,0,6,343,1686,2023,1.75e-174,625
4,MZ367588.1,100.000,338,0,0,6,343,543,880,1.75e-174,625
4,OK632018.1,100.000,338,0,0,6,343,3501,3164,1.75e-174,625
4,ON783971.1,100.000,338,0,0,6,343,7416,7753,1.75e-174,625
4,ON886911.1,100.000,338,0,0,6,343,1546,1883,1.75e-174,625
4,ON934620.1,100.000,338,0,0,6,343,2225,2562,1.75e-174,625
4,ON934620.1,100.000,326,0,0,6,331,5673,5998,8.21e-168,603
4,CP100343.1,100.000,338,0,0,6,343,4582917,4583254,1.75e-174,625
4,ON787967.1,100.000,338,0,0,6,343,2844,3181,1.75e-174,625
4,OM326756.1,100.000,338,0,0,6,343,4296,4633,1.75e-174,625
4,OL452023.1,100.000,338,0,0,6,343,3623,3960,1.75e-174,625
4,OL452022.1,100.000,338,0,0,6,343,2536,2873,1.75e-174,625
4,LC708165.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,LC708164.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,LC708163.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,LC708162.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,LC708161.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,LC708160.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,LC708159.1,100.000,338,0,0,6,343,2345,2682,1.75e-174,625
4,MZ522125.1,100.000,338,0,0,6,343,563,900,1.75e-174,625
4,OL870855.1,100.000,338,0,0,6,343,3942,4279,1.75e-174,625
4,OL870854.1,100.000,338,0,0,6,343,3942,4279,1.75e-174,625
4,OK586152.1,100.000,338,0,0,6,343,5165,5502,1.75e-174,625
4,OL963776.1,100.000,338,0,0,6,343,10037,10374,1.75e-174,625
4,OL963775.1,100.000,338,0,0,6,343,8756,9093,1.75e-174,625
4,OL963772.1,100.000,338,0,0,6,343,8774,9111,1.75e-174,625
4,OL886687.1,100.000,338,0,0,6,343,1072,1409,1.75e-174,625
4,OL886686.1,100.000,338,0,0,6,343,1148,1485,1.75e-174,625
4,OL604235.1,100.000,338,0,0,6,343,8117,8454,1.75e-174,625
4,OL604232.1,100.000,338,0,0,6,343,4629,4966,1.75e-174,625
4,OL604233.1,100.000,338,0,0,6,343,3624,3961,1.75e-174,625
4,MW030512.1,100.000,338,0,0,6,343,53472,53135,1.75e-174,625
4,OL630776.1,100.000,338,0,0,6,343,4740,4403,1.75e-174,625
4,OL630775.1,100.000,338,0,0,6,343,4251,3914,1.75e-174,625
4,OL630774.1,100.000,338,0,0,6,343,4251,3914,1.75e-174,625
4,OL630773.1,100.000,338,0,0,6,343,5428,5091,1.75e-174,625
4,OL630772.1,100.000,338,0,0,6,343,5143,4806,1.75e-174,625
4,OL630771.1,100.000,338,0,0,6,343,5143,4806,1.75e-174,625
4,MW928609.1,100.000,338,0,0,6,343,1521,1858,1.75e-174,625
4,LC663823.1,100.000,338,0,0,6,343,3161,3498,1.75e-174,625
